codigo,descripcion,rubro,tipo,presentacion,costo_presentacion
,"ROMA 340 RIEL SUPERIOR 3,0 Mts.",Metalúrgica y Herreria,Ropa de trabajo,Pza,"230.437,90"
,ROMA ART 680 ELEM.SUELTOS N 1 MADERACARRITO CABEC,Metalúrgica y Herreria,Ropa de trabajo,Pza,"288.692,28"
,ROMA ART 680 ELEM.SUELTOS N 5 MADERACARRITO INTER,Metalúrgica y Herreria,Ropa de trabajo,Pza,"443.209,19"
,ROMA ART 680 ELEM.SUELTOS N 2 MADERABISAGRA CENTR,Metalúrgica y Herreria,Ropa de trabajo,Pza,"45.281,66"
,ROMA ART 680 ELEM.SUELTOS N 3 MADERAROLLETE CABEC,Metalúrgica y Herreria,Ropa de trabajo,Pza,"97.228,06"
,ROMA ART 680 ELEM.SUELTOS N 4 MADERAROLLETE INTER,Metalúrgica y Herreria,Ropa de trabajo,Pza,"122.200,52"
,ROMA ART 680 ELEM.SUELTOS N 1 METALICACARRITO CAB,Metalúrgica y Herreria,Ropa de trabajo,Pza,"225.101,56"
,ROMA ART 680 ELEM.SUELTOS N 5 METALICACARRITO INT,Metalúrgica y Herreria,Ropa de trabajo,Pza,"233.425,92"
,ROMA ART 680 ELEM.SUELTOS N 2 METALICABISAGRA CEN,Metalúrgica y Herreria,Ropa de trabajo,Pza,"80.587,79"
,ROMA ART 680 ELEM.SUELTOS N 3 METALICAROLLETE CAB,Metalúrgica y Herreria,Ropa de trabajo,Pza,"61.603,58"
,ROMA ART 680 ELEM.SUELTOS N 4 METALICAROLLETE INT,Metalúrgica y Herreria,Ropa de trabajo,Pza,"77.586,90"
,ROMA ART 680 ELEM.SUELTOS GRAMPARECTA LATERAL,Metalúrgica y Herreria,Ropa de trabajo,Pza,"36.296,22"
,ROMA ART 680 ELEM.SUELTOS ACOPLERiel Supe. 680,Metalúrgica y Herreria,Ropa de trabajo,Pza,"45.619,66"
,ROMA ART 680 ELEM.SUELTOS ROLDANA 680,Metalúrgica y Herreria,Ropa de trabajo,Pza,"183.812,02"
,ROMA CARRO 680 *P*INTERMEDIO C/METALIC,Metalúrgica y Herreria,Ropa de trabajo,Pza,"150.188,16"
,"ROMA 680 CAJA DE ACCESOR M 3 0,75",Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.215.403,22"
,"ROMA 680 CAJA DE ACCESOR P 4 0,75",Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.667.602,58"
,"ROMA 680 CAJA DE ACCESOR S 5 0,90",Metalúrgica y Herreria,Ropa de trabajo,Pza,"3.646.871,51"
,"ROMA 680 CAJA DE ACCESOR S 6 0,90",Metalúrgica y Herreria,Ropa de trabajo,Pza,"2.572.325,87"
,ROMA 680 RIEL SUPERIOR 1.90 MTS.,Metalúrgica y Herreria,Ropa de trabajo,Pza,"274.118,42"
,ROMA 680 RIEL SUPERIOR 2.50 MTS.,Metalúrgica y Herreria,Ropa de trabajo,Pza,"360.482,44"
,ROMA 680 RIEL SUPERIOR 3.00 MTS.,Metalúrgica y Herreria,Ropa de trabajo,Pza,"432.844,95"
,"ROMA 680 GUIA U INFERIOR 1,90 MTSHIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"248.741,37"
,"ROMA 680 GUIA U INFERIOR 2,5 MTSHIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"95.897,30"
,"ROMA 680 GUIA U INFERIOR 3,00 MTSHIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"112.547,78"
,"ROMA 680 GUIA U INFERIOR 1,90 * MTSACERO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"251.409,67"
,"ROMA 680 GUIA U INFERIOR 2,5 * MTSACERO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"330.656,37"
,"ROMA 680 GUIA U INFERIOR 3,00 * MTSACERO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"396.923,49"
,"ROMA 680 MODELOS DE CURVA R 0,75SUPERIOR",Metalúrgica y Herreria,Ropa de trabajo,Pza,"338.278,21"
,"ROMA 680 MODELOS DE CURVA R 0,90SUPERIOR",Metalúrgica y Herreria,Ropa de trabajo,Pza,"376.755,26"
,"ROMA 680 MODELOS DE CURVA R 1,00SUPERIOR",Metalúrgica y Herreria,Ropa de trabajo,Pza,"518.666,24"
,"ROMA 680 MODELOS DE CURVA R* 0,75INFERIOR HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"518.666,24"
,"ROMA 680 MODELOS DE CURVA R* 0,90INFERIOR HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"521.935,09"
,"ROMA 680 MODELOS DE CURVA R* 1,00INFERIOR HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"590.161,38"
,"ROMA 680 MODELOS DE CURVA R- 0,75INFERIOR INOXID",Metalúrgica y Herreria,Ropa de trabajo,Pza,"508.871,85"
,"ROMA 680 MODELOS DE CURVA R- 0,90INFERIOR INOXID",Metalúrgica y Herreria,Ropa de trabajo,Pza,"580.000,95"
,"ROMA 680 MODELOS DE CURVA R- 1,00INFERIOR INOXID",Metalúrgica y Herreria,Ropa de trabajo,Pza,"791.605,29"
,"ROMA 680 JUEGO DE CURVAS R *0,75GUIA U INOXIDAB",Metalúrgica y Herreria,Ropa de trabajo,Pza,"882.083,67"
,"ROMA 680 JUEGO DE CURVAS R *0,90GUIA U INOXIDAB",Metalúrgica y Herreria,Ropa de trabajo,Pza,"997.633,70"
,"ROMA 680 JUEGO DE CURVAS R *1,00GUIA U INOXIDAB",Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.321.955,70"
,"ROMA 680 JUEGO DE CURVAS R 0,75TODO HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"571.398,05"
,"ROMA 680 JUEGO DE CURVAS R.0,90TODO HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"636.667,41"
,"ROMA 680 JUEGO DE CURVAS R 1,00TODO HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"876.757,46"
,"ROMA 680 CURVAS ESPECIALE 0,70 A 0,90TODO HIERRO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.227.794,04"
,ROMA 680 CURVAS ESPECIALE 100 A 130 CMTODO HIERRO,Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.336.474,60"
,ROMA 680 CURVAS ESPECIALE 140 A 170 CMTODO HIERRO,Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.467.275,85"
,ROMA 680 CURVAS ESPECIALE MODIF ESPECIHIERRO/ INO,Metalúrgica y Herreria,Ropa de trabajo,Pza,"804.766,41"
,"ROMA 680 CURVAS ESPECIALE 0,70 - 0,90GUIA U ACERO",Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.628.701,46"
,ROMA 680 CURVAS ESPECIALE 100 - 130 CMGUIA U ACER,Metalúrgica y Herreria,Ropa de trabajo,Pza,"1.860.473,39"
,ROMA 680 CURVAS ESPECIALE 140 - 170 CMGUIA U ACER,Metalúrgica y Herreria,Ropa de trabajo,Pza,"2.085.825,18"
,ROMA KIT ART 2402.4 X 2.20 MTS,Metalúrgica y Herreria,Ropa de trabajo,Pza,"8.940.772,88"
,ROMA KIT ART 2702.7 X 2.20 MTS,Metalúrgica y Herreria,Ropa de trabajo,Pza,"14.907.044,02"
,ROMA ELEMENTO SUELTOU SUPER.ROLDANA FIJA,Metalúrgica y Herreria,Ropa de trabajo,Pza,"292.585,29"
,ROMA ELEMENTO SUELTO USUP. ROLDANA MOVIL,Metalúrgica y Herreria,Ropa de trabajo,Pza,"374.820,20"
,ROMA ELEMENTO SUELTO PERFILU 230 LATERAL INF.,Metalúrgica y Herreria,Ropa de trabajo,Pza,"117.674,53"
,ROMA GUIA SUPERIOR 84 X 6 MTS,Metalúrgica y Herreria,Ropa de trabajo,Pza,"146.054,96"
,RULEMAN 84 GUIA C/PERNOROMA,Metalúrgica y Herreria,Ropa de trabajo,Pza,"30.451,37"
,ROMA ELEMENTO SUELTOPIEZA INTERM MET/MAD,Metalúrgica y Herreria,Ropa de trabajo,Pza,"59.568,04"
,ROMA ELEMENTO SUELTOHORQUILLA y ROLDANA,Metalúrgica y Herreria,Ropa de trabajo,Pza,"150.795,09"
,ROMA ELEMENTO SUELTOSUJ. CABLE MET/MAD,Metalúrgica y Herreria,Ropa de trabajo,Pza,"77.289,01"
,ROMA ELEMNETO SUELTOPRENSA CABLE,Metalúrgica y Herreria,Ropa de trabajo,Pza,"11.338,67"
,ROMA ELEMENTO SUELTOCABLE DE ACERO,Metalúrgica y Herreria,Ropa de trabajo,Pza,"23.531,06"
,ROMA ELEMENTO SUELTOPOLEA 150 A150MM,Metalúrgica y Herreria,Ropa de trabajo,Pza,"139.144,92"
,ROMA ELEMENTO SUELTOPOLEA 148 A100 MM,Metalúrgica y Herreria,Ropa de trabajo,Pza,"91.224,77"
,ROMA ROLDANA 260 C/GRAMPA,Metalúrgica y Herreria,Ropa de trabajo,Pza,"28.970,15"
,ROMA ELEMENTO SUELTOROLDANA C/PERNO 50,Metalúrgica y Herreria,Ropa de trabajo,Pza,"10.786,27"
,ROMA ELEMENTO SUELTOROLDANA C/PERNO 90,Metalúrgica y Herreria,Ropa de trabajo,Pza,"28.105,04"
,KIT LEVADIZO 240,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"8.259.674,35"
,KIT LEVADIZO 270,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"8.969.794,14"
,KIT LEVADIZO 265,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"498.376,52"
,JUEGO DE GUIA LATERALPARA 265,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"305.950,47"
,KIT LEVADIZO 230ROLDANA FIJA,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"1.047.262,77"
,KIT LEVADIZO 230ROLDANA MOVIL,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"849.705,24"
,KIT LEVADIZO 267,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"861.790,59"
,SEMILLAS P/CONTRAPESOX 25 KG,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"76.328,91"
,KIT LEVADIZO JUEGO 235 U ROLDANA MOVIL,Metalúrgica y Herreria,Contrapesos y levadizos,Pza,"1.202.332,90"
,"ROMA 84 KIT PORTON CORRED ART. 84 25002,5 MTS LAR",Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"2.820.914,67"
,"ROMA 84 KIT PORTON CORRED ART. 84 37003,7 MTS LAR",Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"3.454.960,32"
,ROMA 84 ELEM.SUELTO P/LEVADIZO 84GUIA U 2900 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"49.502,84"
,ROMA 84 ELEM.SUELTO P/LEVADIZO 84GUIA U 4200 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"72.098,51"
,ROMA 84 ELEM.SUELTO P/LEVADIZO 84GUIA U 6000 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"102.331,14"
,ROMA 84 ELEMENTOS SUELTOS PERNO CONRULEMAN GUIADO,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"43.278,32"
,ROMA 84 ELEMENTOS SUELTOS ARTQUITYPON 49 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"9.173,62"
,ROMA 84 ELEMENTOS SUELTOS ARTQUITYPON 60 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"10.011,45"
,ROMA 84 ELEMENTOS SUELTOS ART. 90QUITIPON 90 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"13.195,98"
,ROMA 84 ELEMENTOS SUELTOS ART. 120QUITIPON 120,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"19.592,85"
,ROLDANA YS 70 C/SOPORTE,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"5.871,69"
,ROMA 84 ELEMENTOS SUELTOS ART.ESTABILIZADOR DIAM40,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"132.335,17"
,ROMA 84 ELEMENTOS SUELTOS ART.ESTABILIZADOR DIAM75,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"109.223,95"
,ROLDANA YS 80 C/SOPORTE,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"6.152,56"
,ROLDANA YS 100 C/SOPORTE,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"10.915,20"
,ROMA 84 ELEMENTOS SUELTOS ART. 104ESTABILIZADOR,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"30.674,00"
,RODILLOS GUIA ARTICULO 105TIPO ROMA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"9.810,47"
,RODILLO GUIA ART.103TIPO ROMA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"7.541,41"
,RODILLO TEFLON SIMPLES,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"3.529,76"
,RODILLO ART.152-2 ESTABILIZADOR,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"31.644,23"
,RODILLO ART.152-1ESTABILIZADOR,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"36.816,38"
,RODILLO TEFLON REFORZADOS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"4.044,98"
,PIVOTE 50 MM SUPERIOR ART.44,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"66.235,04"
,PIVOTE 50 MM INFERIOR ART.46,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"68.518,72"
,RODILLO 70X42 C/BUJE Y SOP.5mm,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"8.879,22"
,ROMA CARRO PORTACABLES C/RULEMART.532 C/RIEL 170 B,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"38.433,54"
,ROMA CARRO PORTACABLES C/RULEM ART 530 C/RIEL 164B,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"34.057,64"
,ROMA RIEL 142X 6 MTS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"32.433,08"
,ROMA RIEL 168 x 6 MTRES.80 KG,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"16.521,30"
,ROMA RIEL 164 x 6 MTRES.90 KG,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"25.020,64"
,ROMA RIEL 164 BIS x 6 MT,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"33.449,16"
,ROMA RIEL 170 x 6 MTRES.100KG,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"40.153,33"
,ROMA RIEL 172 x 6 MTRES.200KG,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"58.155,49"
,ROMA RIEL 174 x 6 MTRES.300KG,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"62.782,76"
,ROMA RIEL 180 BIS x 6 MTRES.400KG,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"84.478,35"
,ROMA RIEL 170 BIS x 6 MT GALV,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"63.094,29"
,ROMA RIEL 170 BIS x 6 MT,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"40.154,99"
,ROMA CARRO 166 ACERO 2 RUEDAS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"2.179,63"
,ROMA CARRO 166 NYLON2 RUEDAS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"1.679,88"
,ROMA CARRO 162 ACERO,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"2.596,27"
,ROMA CARRO 162 NYLON,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"2.034,55"
,ROMA CARRO 168 ACEROHASTA 40K,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"4.378,65"
,ROMA CARRO 168 NYLONHASTA 40K,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"2.394,56"
,ROMA CARRO 164 ACEROHASTA 45K,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"3.735,20"
,ROMA CARRO 164 NYLONHASTA 45K,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"2.905,90"
,ROMA CARRO 170 ACEROHASTA 50K,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"6.786,29"
,ROMA CARRO 170 NYLONHASTA 50K,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"5.858,78"
,ROMA CARRO 172 ACEROHASTA 100,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"9.378,73"
,ROMA CARRO 174 ACEROHASTA 150,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"12.871,47"
,ROMA CARRO 180 ACEROHASTA 200,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"38.636,29"
,ROMA CARRO 578 A BIS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"80.566,55"
,ROMA CARRO 146,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"29.487,77"
,ROMA CARRO 156 BIS NYLON,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"4.196,03"
,ROMA ROLLETE NR 21 De Centro,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"11.991,46"
,ROMA CARRO 572 A BIS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"15.302,51"
,ROMA CARRO 533,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"47.893,62"
,ROMA TOPE PORTACABLES ART 534,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"38.362,38"
,ROMA CARRO 538 A BIS2 RUEDAS RUL 38 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"63.905,78"
,ROMA CARRO 530 C/RULEMAN24 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"39.734,30"
,ROMA CARRO DE ARRASTRE ART.531CON.RUL.24 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"39.946,85"
,ROMA CARRO DOBLE ART 110/0,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"34.199,86"
,ROMA CARRO ART 130-14 RUEDA SIMPLE DENYLON C/RULEM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"17.312,49"
,ROMA CARRO ART 130- 7 RUEDA SIMPLE DENYLON C/RULEM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"16.934,31"
,ROMA JUEGO PORT. REBATIBL ART. 40 1/HROTULA Y BIS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"178.903,75"
,ROMA JUEGO PORT. REBATIBL ART. 41ROTULA INFERIOR,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"47.682,34"
,ROMA JUEGO PORT. REBATIBL ART. 42 1/H2 BISAGRAS,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"262.449,66"
,ROMA JUEGO PORT. REBATIBL ART. 43BISAGRA SUPERIO,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"131.228,25"
,ROMA JUEGO PORT. REBATIBL ART. 44PIVOTE C/RULEMA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"128.861,68"
,ROMA JUEGO PORT. REBATIBL ART. 45PIVOTE Y ROTULA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"258.877,91"
,ROMA JUEGO PORT. REBATIBL ART. 46ROTULA C/RULEMA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"130.015,83"
,EDA CIERRES PARA VENTANA 2100 VARILLA1/2 CANA X 1,Metalúrgica y Herreria,Cierres para ventana,Pza,"8.196,69"
,EDA CIERRES PARA VENTANA 2105 VARILLA1/2 CANA X 2,Metalúrgica y Herreria,Cierres para ventana,Pza,"16.175,85"
,EDA CIERRES PARA VENTANA 4260/N VARIL1/2 CANA BCE,Metalúrgica y Herreria,Cierres para ventana,Pza,"28.258,77"
,EDA CIERRES PARA VENTANA 4280 FALLEBAARRIMAR ZINC,Metalúrgica y Herreria,Cierres para ventana,Pza,"4.202,18"
,EDA CIERRES PARA VENTANA 4283 FALLEBAEMBUTIR ZINC,Metalúrgica y Herreria,Cierres para ventana,Pza,"3.855,15"
,EDA CIERRES PARA VENTANA 4877 FALLEBACELOSIA ZINC,Metalúrgica y Herreria,Cierres para ventana,Pza,"4.726,56"
,EDA CIERRES PARA VENTANA 4911FALLEBABISELADA EMB,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.522,64"
,EDA CIERRES PARA VENTANA 4912FALLEBABISEL ARR12.7,Metalúrgica y Herreria,Cierres para ventana,Pza,"10.918,61"
,EDA CIERRES PARA VENTANA 4913FALLEBABISEL EMBUTI,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.522,64"
,EDA CIERRES PARA VENTANA 4967 FALLEBABISEL ARRIMA,Metalúrgica y Herreria,Cierres para ventana,Pza,"14.891,22"
,EDA CIERRES PARA VENTANA 4989FALLEBAHUEVO EMBUT,Metalúrgica y Herreria,Cierres para ventana,Pza,"25.338,22"
,EDA CIERRES PARA VENTANA 4017 PASADORCHINGOLO BCE,Metalúrgica y Herreria,Cierres para ventana,Pza,"18.283,45"
,EDA CIERRES PARA VENTANA 4018 PASADORCHINGOLO BCE,Metalúrgica y Herreria,Cierres para ventana,Pza,"18.060,34"
,EDA CIERRES PARA VENTANA 476 PASADORCHINGOLO ZINC,Metalúrgica y Herreria,Cierres para ventana,Pza,"3.421,64"
,EDA CIERRES PARA VENTANA 4772 DN ALDAPATITO BCE N,Metalúrgica y Herreria,Cierres para ventana,Pza,"14.648,23"
,EDA CIERRES PARA VENTANA 4772/D ALDABPATITO BCE L,Metalúrgica y Herreria,Cierres para ventana,Pza,"10.320,42"
,EDA CIERRES PARA VENTANA 4772/I ALDABPATITO BCE L,Metalúrgica y Herreria,Cierres para ventana,Pza,"10.320,42"
,EDA CIERRES PARA VENTANA 4772/IN ALD.PATITO BCE N,Metalúrgica y Herreria,Cierres para ventana,Pza,"14.648,23"
,EDA CIERRES PARA VENTANA 4773/DN ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"15.161,54"
,EDA CIERRES PARA VENTANA 4773/D ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"10.539,54"
,EDA CIERRES PARA VENTANA 4773/I ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"10.539,54"
,EDA CIERRES PARA VENTANA 4773/IN ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"15.161,54"
,EDA CIERRES PARA VENTANA 4774/DN ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"14.927,42"
,EDA CIERRES PARA VENTANA 4774/D ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"12.567,18"
,EDA CIERRES PARA VENTANA 4774/I ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"12.567,18"
,EDA CIERRES PARA VENTANA 4774/N ALD.MINISTERIO B,Metalúrgica y Herreria,Cierres para ventana,Pza,"19.326,92"
,EDA CIERRES PARA VENTANA 289 N GANCHOC/VIENTO NEG,Metalúrgica y Herreria,Cierres para ventana,Pza,"3.222,92"
,EDA CIERRES PARA VENTANA 7147/D ALDABNEGRO EPOXI,Metalúrgica y Herreria,Cierres para ventana,Pza,"5.378,80"
,EDA CIERRES PARA VENTANA 7147/I ALDABNEGRA EPOXI,Metalúrgica y Herreria,Cierres para ventana,Pza,"5.194,57"
,EDA CIERRES PARA VENTANA 7148/D ALDABMINIST NEGRA,Metalúrgica y Herreria,Cierres para ventana,Pza,"8.789,80"
,EDA CIERRES PARA VENTANA 7148/I ALDABMINIST NEGRO,Metalúrgica y Herreria,Cierres para ventana,Pza,"8.483,73"
,EDA CIERRES PARA VENTANA 4878 fallebacelocia,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.388,97"
,EDA CIERRES PARA VENTANA 4878/N celo.argolla.cinc,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.062,07"
,DELL AVO MANIJAS ARTISTIC 7116 CILINDRDOBLE BALAN,Metalúrgica y Herreria,Cierres para ventana,Pza,"17.359,59"
,DELL AVO MANIJAS ARTISTIC 7117 TORNEADDOBLE BALAN,Metalúrgica y Herreria,Cierres para ventana,Pza,"13.548,60"
,DELL AVO MANIJAS ARTISTIC 7121 TORNEADDOBLE BALAN,Metalúrgica y Herreria,Cierres para ventana,Pza,"12.833,00"
,DELL AVO MANIJAS ARTISTIC 7126 GOTADOBLE BALANCIN,Metalúrgica y Herreria,Cierres para ventana,Pza,"17.697,11"
,DELL AVO MANIJAS ARTISTIC 7130 PUENTECHICA,Metalúrgica y Herreria,Cierres para ventana,Pza,"4.836,57"
,DELL AVO MANIJAS ARTISTIC 7131 PUENTEGRANDE.,Metalúrgica y Herreria,Cierres para ventana,Pza,"5.331,21"
,DELL AVO MANIJAS ARTISTIC 7070PUENTE REFORZ.120 MM,Metalúrgica y Herreria,Cierres para ventana,Pza,"2.149,06"
,DELL AVO MANIJON 565/N UNIERSAL REVERS.,Metalúrgica y Herreria,Cierres para ventana,Pza,"7.810,88"
,DELL AVO MEDIA MANIJA 561/N GIRAT.C/BOCA,Metalúrgica y Herreria,Cierres para ventana,Pza,"4.820,11"
,DELL AVO BOCALLAVE 7114UNIVERSAL,Metalúrgica y Herreria,Cierres para ventana,Pza,"510,97"
,DELL AVO BOCALLAVE 7111UNIVERSAL P/PUERTA,Metalúrgica y Herreria,Cierres para ventana,Pza,"1.027,88"
,DELL AVO MEDIA MANIJA 7190GIRAT.,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.618,04"
,DELL AVO MEDIA MANIJA 7191GIRAT.,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.601,54"
,DELL AVO MANIJA P/MUEBLE 4201100 MM ZA C.R,Metalúrgica y Herreria,Cierres para ventana,Pza,"1.192,78"
,DELL AVO MANIJON ARTISTIC 7140 ESTILOFORJADO 265X,Metalúrgica y Herreria,Cierres para ventana,Pza,"11.909,85"
,DELL AVO MANIJON ARTISTIC 7141 GRANDEC/BOC PUNO D,Metalúrgica y Herreria,Cierres para ventana,Pza,"11.909,85"
,DELL AVO MANIJON ARTISTIC 7143 GRANDES/BOCA LLAVE,Metalúrgica y Herreria,Cierres para ventana,Pza,"27.472,69"
,DELL AVO POMOS ARTISTICOS 7118 DESPLAZDOBLE BALAN,Metalúrgica y Herreria,Cierres para ventana,Pza,"23.192,98"
,DELL AVO POMOS ARTISTICOS 7135 CENTRADFIJO,Metalúrgica y Herreria,Cierres para ventana,Pza,"11.059,40"
,DELL AVO PASADORES 439 REFORZAD110 X 62 ZINC,Metalúrgica y Herreria,Cierres para ventana,Pza,"8.944,02"
,DELL AVO PASADORES 468/A CHICOHO.EPOXI,Metalúrgica y Herreria,Cierres para ventana,Pza,"4.891,98"
,DELL AVO PASADORES 474 MED.C/PALANCA,Metalúrgica y Herreria,Cierres para ventana,Pza,"9.012,70"
,DELL AVO PASADORES 475 CHICOC/ PORTACANDADO,Metalúrgica y Herreria,Cierres para ventana,Pza,"7.097,86"
,DELL AVO PASADORES 7710 FORJADOCON PUENTE 120,Metalúrgica y Herreria,Cierres para ventana,Pza,"6.279,14"
,DELL AVO PASADORES 7715 FORJADOCON PUENTE 300,Metalúrgica y Herreria,Cierres para ventana,Pza,"6.985,66"
,DELL AVO PASADORES 7720 FORJADOCON PUENTE 400,Metalúrgica y Herreria,Cierres para ventana,Pza,"10.639,82"
